Id	WT30_a	WT30_b	WT30_c	WT37_a	WT37_b	WT37_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WT37_a	norm.WT37_b	norm.WT37_c	baseMean	WT	WT37	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_02473	3424	1859	1367	3364	869	1053	3424	1859	1367	3364	869	1053	1989.33	2217	1762	0.795	-0.331	0.54346172765786	0.999999471897794	0.3662	0.1423	0.2136	0.2136	TRUE	2.483
CNAG_02475	3181	1524	1138	7230	1481	2023	3181	1524	1138	7230	1481	2023	2762.83	1948	3578	1.837	0.877	0.131135221242243	0.990331800889766	0.4668	0.1419	0.243	0.243	TRUE	4.9814
CNAG_02476	687	530	484	432	372	603	687	530	484	432	372	603	518	567	469	0.827	-0.274	0.487101079771548	0.999999471897794	0.0471	0.1473	0.1099	0.1099	TRUE	0.7266
CNAG_02477	1126	818	842	850	824	1171	1126	818	842	850	824	1171	938.5	929	948	1.021	0.03	0.936563814497647	0.999999471897794	0.0343	0.1443	0.1029	0.1029	TRUE	0.5036
CNAG_02478	647	459	488	406	461	713	647	459	488	406	461	713	529	531	527	0.991	-0.013	0.974829373237324	0.999999471897794	0.0598	0.1472	0.1154	0.1154	TRUE	1.1203
CNAG_02479	593	286	294	222	285	440	593	286	294	222	285	440	353.33	391	316	0.807	-0.309	0.500153979872445	0.999999471897794	0.1492	0.1505	0.1483	0.1483	TRUE	1.5498
CNAG_02480	1161	800	959	554	812	1041	1161	800	959	554	812	1041	887.83	973	802	0.824	-0.279	0.487711168700026	0.999999471897794	0.064	0.1445	0.1151	0.1151	TRUE	0.2645
CNAG_02481	2981	1770	2035	1292	2288	2913	2981	1770	2035	1292	2288	2913	2213.17	2262	2164	0.957	-0.064	0.882235225348951	0.999999471897794	0.1154	0.1422	0.1327	0.1327	TRUE	0.3744
CNAG_02482	2761	1182	1737	765	1155	1525	2761	1182	1737	765	1155	1525	1520.83	1893	1148	0.607	-0.721	0.105813888686547	0.934107585995295	0.1432	0.1429	0.1427	0.1427	TRUE	0.29
CNAG_02483	206	141	133	233	145	241	206	141	133	233	145	241	183.17	160	206	1.29	0.367	0.388274158214953	0.999999471897794	0.0608	0.1596	0.1248	0.1248	TRUE	0.7389
CNAG_02484	133	63	103	109	88	63	133	63	103	109	88	63	93.17	100	87	0.87	-0.202	0.668855942526088	0.999999471897794	0.0924	0.178	0.1494	0.1494	TRUE	0.2407
CNAG_02485	42408	20363	20900	22158	17107	25004	42408	20363	20900	22158	17107	25004	24656.67	27890	21423	0.768	-0.381	0.368209472702032	0.999999471897794	0.119	0.1407	0.1289	0.1289	TRUE	2.5379
CNAG_02486	7712	4353	5503	3497	4324	6291	7712	4353	5503	3497	4324	6291	5280	5856	4704	0.803	-0.316	0.44059280445164	0.999999471897794	0.0855	0.1413	0.1208	0.1208	TRUE	0.4409
CNAG_02487	2827	942	1426	1305	887	1450	2827	942	1426	1305	887	1450	1472.83	1732	1214	0.701	-0.512	0.271018508093782	0.999999471897794	0.1877	0.143	0.1555	0.1555	TRUE	0.6814
CNAG_02488	1479	87	119	222	200	284	1479	87	119	222	200	284	398.5	562	235	0.419	-1.255	NA	NA	1.0133	0.1493	0.4002	1.0133	TRUE	23.9421
CNAG_02489	142	85	66	71	29	42	142	85	66	71	29	42	72.5	98	47	0.485	-1.045	0.0442778207468507	0.672595140017027	0.1577	0.1887	0.1788	0.1788	TRUE	0.6358
CNAG_02490	1450	1109	1142	931	1369	1934	1450	1109	1142	931	1369	1934	1322.5	1234	1411	1.144	0.194	0.632981737820351	0.999999471897794	0.0706	0.1432	0.1183	0.1183	TRUE	0.2299
CNAG_02491	294	264	474	107	481	646	294	264	474	107	481	646	377.67	344	411	1.196	0.258	0.644440588378334	0.999999471897794	0.3804	0.1498	0.2224	0.2224	TRUE	0.5275
CNAG_02492	1311	1355	1782	623	1091	1505	1311	1355	1782	623	1091	1505	1277.83	1483	1073	0.724	-0.467	0.273085474773187	0.999999471897794	0.1051	0.1433	0.1298	0.1298	TRUE	0.3078
CNAG_02493	2320	1618	1813	943	1461	1788	2320	1618	1813	943	1461	1788	1657.17	1917	1397	0.729	-0.456	0.254342437903699	0.999999471897794	0.0634	0.1427	0.1148	0.1148	TRUE	0.4984
CNAG_02494	2810	1863	1776	1142	1343	2014	2810	1863	1776	1142	1343	2014	1824.67	2150	1500	0.698	-0.519	0.20024827122552	0.999999471897794	0.0811	0.1425	0.118	0.118	TRUE	1.0847
CNAG_02495	3363	1356	1658	1535	1908	2494	3363	1356	1658	1535	1908	2494	2052.33	2126	1979	0.931	-0.103	0.817060263757188	0.999999471897794	0.1344	0.1423	0.1428	0.1428	TRUE	1.8861
CNAG_02496	2515	1623	1798	986	1658	1870	2515	1623	1798	986	1658	1870	1741.67	1979	1505	0.76	-0.395	0.333188170865886	0.999999471897794	0.0747	0.1426	0.1195	0.1195	TRUE	1.0957
CNAG_02497	114	59	79	271	406	502	114	59	79	271	406	502	238.5	84	393	4.679	2.226	4.84834059009703e-07	0.00020499390057504	0.0921	0.1552	0.1338	0.1338	TRUE	0.1414
CNAG_02498	3107	1923	1899	1104	1630	2439	3107	1923	1899	1104	1630	2439	2017	2310	1724	0.747	-0.422	0.326742533537375	0.999999471897794	0.1161	0.1423	0.1327	0.1327	TRUE	0.464
CNAG_02499	54	35	56	27	27	29	54	35	56	27	27	29	38	48	28	0.572	-0.805	0.116800095553241	0.957760783536579	0	0.2324	0.1614	0.1614	TRUE	0.4702
CNAG_02500	37506	18339	18260	25836	22445	29900	37506	18339	18260	25836	22445	29900	25381	24702	26060	1.055	0.077	0.853326407246741	0.999999471897794	0.0858	0.1407	0.1258	0.1258	TRUE	2.5165
CNAG_02501	4233	1968	2253	1725	1426	1857	4233	1968	2253	1725	1426	1857	2243.67	2818	1669	0.592	-0.755	0.0703425696933	0.810677144761797	0.1039	0.1421	0.1251	0.1251	TRUE	2.343
CNAG_02502	2521	1326	1954	731	2671	4054	2521	1326	1954	731	2671	4054	2209.5	1934	2485	1.285	0.362	0.501683572056422	0.999999471897794	0.351	0.1422	0.2089	0.2089	TRUE	0.2338
CNAG_02503	4098	1911	2252	3567	2844	3492	4098	1911	2252	3567	2844	3492	3027.33	2754	3301	1.199	0.262	0.527259209943975	0.999999471897794	0.0897	0.1417	0.123	0.123	TRUE	2.2143
CNAG_02504	1028	572	829	439	893	1148	1028	572	829	439	893	1148	818.17	810	827	1.021	0.03	0.947182552125218	0.999999471897794	0.1493	0.1449	0.1464	0.1464	TRUE	0.4162
CNAG_02505	1263	660	675	845	480	686	1263	660	675	845	480	686	768.17	866	670	0.774	-0.369	0.389978632406398	0.999999471897794	0.1141	0.1451	0.1318	0.1318	TRUE	0.9032
CNAG_02506	2246	977	1242	1158	1656	2494	2246	977	1242	1158	1656	2494	1628.83	1488	1769	1.189	0.25	0.584160994928331	0.999999471897794	0.1614	0.1427	0.1492	0.1492	TRUE	0.5095
CNAG_02507	8811	3686	5297	4418	6498	9972	8811	3686	5297	4418	6498	9972	6447	5931	6963	1.174	0.231	0.614140878836209	0.999999471897794	0.1494	0.1411	0.1515	0.1515	TRUE	0.4162
CNAG_02508	910	371	649	192	397	494	910	371	649	192	397	494	502.17	643	361	0.561	-0.834	0.0824725031324135	0.858517197616779	0.1965	0.1475	0.1639	0.1639	TRUE	0.1489
CNAG_02509	166	73	96	90	123	165	166	73	96	90	123	165	118.83	112	126	1.128	0.174	0.713838493277071	0.999999471897794	0.123	0.17	0.1542	0.1542	TRUE	0.5624
CNAG_02510	6692	4164	3951	4488	2746	4059	6692	4164	3951	4488	2746	4059	4350	4936	3764	0.763	-0.391	0.332478802563274	0.999999471897794	0.0764	0.1414	0.117	0.117	TRUE	1.1811
CNAG_02511	2173	1320	1477	998	1646	2329	2173	1320	1477	998	1646	2329	1657.17	1657	1658	1.001	0.001	0.998391853662132	0.999999471897794	0.1185	0.1427	0.1342	0.1342	TRUE	0.1972
CNAG_02512	1213	923	1094	3044	1600	2768	1213	923	1094	3044	1600	2768	1773.67	1077	2471	2.295	1.198	0.00263164242666142	0.121109258614725	0.0641	0.1426	0.1137	0.1137	TRUE	0.9458
CNAG_02514	187	138	233	196	199	289	187	138	233	196	199	289	207	186	228	1.226	0.294	0.481069825241906	0.999999471897794	0.0522	0.1574	0.1204	0.1204	TRUE	0.2676
CNAG_02515	1898	918	1009	930	528	741	1898	918	1009	930	528	741	1004	1275	733	0.575	-0.799	0.0658669140620263	0.781736269525628	0.1262	0.1441	0.1348	0.1348	TRUE	1.2422
CNAG_02516	725	406	439	1099	1232	1775	725	406	439	1099	1232	1775	946	523	1369	2.615	1.387	0.00078356167980397	0.0510577490915127	0.081	0.1443	0.1216	0.1216	TRUE	1.3287
CNAG_02517	121	92	132	87	120	172	121	92	132	87	120	172	120.67	115	126	1.099	0.136	0.760074383552819	0.999999471897794	0.0659	0.1695	0.1338	0.1338	TRUE	0.3219
CNAG_02519	3899	2971	3564	2624	1485	1818	3899	2971	3564	2624	1485	1818	2726.83	3478	1976	0.568	-0.816	0.0353438742239172	0.605242442639008	0.0525	0.1419	0.1079	0.1079	TRUE	0.997
CNAG_02520	1988	1312	1599	691	1736	2812	1988	1312	1599	691	1736	2812	1689.67	1633	1746	1.069	0.097	0.843817423378369	0.999999471897794	0.2354	0.1427	0.1734	0.1734	TRUE	0.179
CNAG_02521	9	1	1	7	4	12	9	1	1	7	4	12	5.67	4	8	2.091	1.064	0.345388962646418	0.999999471897794	0.5962	0.7564	0.715	0.715	TRUE	1.1877
CNAG_02522	3560	1872	2345	2212	2077	2911	3560	1872	2345	2212	2077	2911	2496.17	2592	2400	0.926	-0.111	0.781398584447583	0.999999471897794	0.0629	0.142	0.1154	0.1154	TRUE	0.7135
CNAG_02523	1138	562	614	653	801	1123	1138	562	614	653	801	1123	815.17	771	859	1.114	0.155	0.719148985007003	0.999999471897794	0.1117	0.1449	0.1332	0.1332	TRUE	1.2589
CNAG_02524	1858	895	813	1595	568	717	1858	895	813	1595	568	717	1074.33	1189	960	0.808	-0.308	0.536032878921462	0.999999471897794	0.2364	0.1438	0.1779	0.1779	TRUE	3.9977
CNAG_02525	324	126	141	196	147	202	324	126	141	196	147	202	189.33	197	182	0.922	-0.117	0.804167782644069	0.999999471897794	0.1425	0.159	0.1549	0.1549	TRUE	3.4575
CNAG_02526	1554	915	379	1891	109	108	1554	915	379	1891	109	108	826	949	703	0.74	-0.434	0.742017211164591	0.999999471897794	1.2518	0.1448	0.4631	1.2518	TRUE	1.2482
CNAG_02527	16708	11632	6838	22841	5390	5861	16708	11632	6838	22841	5390	5861	11545	11726	11364	0.969	-0.045	0.935593692656268	0.999999471897794	0.37	0.1409	0.2258	0.2258	TRUE	1.0874
CNAG_02528	8647	3067	2249	5062	1308	1598	8647	3067	2249	5062	1308	1598	3655.17	4654	2656	0.571	-0.809	0.169128983808469	0.999999471897794	0.4894	0.1415	0.2494	0.2494	TRUE	3.0089
CNAG_02529	2294	1054	1676	1875	1776	1940	2294	1054	1676	1875	1776	1940	1769.17	1675	1864	1.113	0.154	0.702647884100951	0.999999471897794	0.0728	0.1426	0.1171	0.1171	TRUE	0.2069
CNAG_02530	5482	2113	2768	2430	2868	4239	5482	2113	2768	2430	2868	4239	3316.67	3454	3179	0.92	-0.12	0.791809388583071	0.999999471897794	0.1502	0.1416	0.1482	0.1482	TRUE	1.6243
CNAG_02531	538	410	406	417	422	612	538	410	406	417	422	612	467.5	451	484	1.072	0.1	0.796872063363131	0.999999471897794	0.0355	0.1481	0.1062	0.1062	TRUE	0.6276
CNAG_02532	1597	502	648	381	380	455	1597	502	648	381	380	455	660.5	916	405	0.443	-1.176	0.0134122624951324	0.351213469039379	0.1911	0.1459	0.1612	0.1612	TRUE	2.0918
CNAG_02533	1007	505	765	301	696	1126	1007	505	765	301	696	1126	733.33	759	708	0.932	-0.101	0.839620746602008	0.999999471897794	0.2453	0.1453	0.1782	0.1782	TRUE	0.2214
CNAG_02534	2571	1396	1633	1486	1435	2046	2571	1396	1633	1486	1435	2046	1761.17	1867	1656	0.887	-0.173	0.667089673022981	0.999999471897794	0.0684	0.1426	0.1161	0.1161	TRUE	1.3171
CNAG_02535	1041	450	535	315	447	581	1041	450	535	315	447	581	561.5	675	448	0.663	-0.593	0.189393513680468	0.999999471897794	0.1427	0.1468	0.1454	0.1454	TRUE	0.9778
CNAG_02536	1630	658	784	603	672	1048	1630	658	784	603	672	1048	899.17	1024	774	0.756	-0.403	0.378066474915745	0.999999471897794	0.1596	0.1445	0.1496	0.1496	TRUE	3.2051
CNAG_02538	12	10	10	39	12	9	12	10	10	39	12	9	15.33	11	20	1.875	0.907	0.230138287386636	0.999999471897794	0.2768	0.3682	0.3397	0.3397	TRUE	3.7604
CNAG_02539	6801	3820	3753	2879	3553	6099	6801	3820	3753	2879	3553	6099	4484.17	4791	4177	0.872	-0.198	0.651917175737437	0.999999471897794	0.1231	0.1414	0.1386	0.1386	TRUE	1.7221
CNAG_02540	1301	1006	1191	465	741	1086	1301	1006	1191	465	741	1086	965	1166	764	0.655	-0.61	0.146019803430363	0.999999471897794	0.0895	0.1442	0.1258	0.1258	TRUE	0.3985
CNAG_02541	6577	3718	3094	3783	3134	4763	6577	3718	3094	3783	3134	4763	4178.17	4463	3893	0.872	-0.197	0.638654394034063	0.999999471897794	0.0998	0.1414	0.1266	0.1266	TRUE	1.7099
CNAG_02542	50772	17409	13056	54557	8429	8919	50772	17409	13056	54557	8429	8919	25523.67	27079	23968	0.885	-0.176	0.857914092282405	0.999999471897794	0.6968	0.1407	0.3212	0.6968	TRUE	10.2929
CNAG_02543	2481	743	862	2582	1740	2234	2481	743	862	2582	1740	2234	1773.67	1362	2185	1.605	0.682	0.165475038623081	0.999999471897794	0.2368	0.1426	0.1737	0.1737	TRUE	3.2163
CNAG_02544	100	101	90	143	89	91	100	101	90	143	89	91	102.33	97	108	1.11	0.151	0.727158359121087	0.999999471897794	0.0309	0.1747	0.1243	0.1243	TRUE	0.8194
CNAG_02545	27334	16724	15445	16133	14752	19303	27334	16724	15445	16133	14752	19303	18281.83	19834	16729	0.843	-0.246	0.530191232054471	0.999999471897794	0.0638	0.1408	0.1103	0.1103	TRUE	1.3387
CNAG_02546	5185	2643	3262	3056	4226	6026	5185	2643	3262	3056	4226	6026	4066.33	3697	4436	1.2	0.263	0.539366359102025	0.999999471897794	0.1063	0.1414	0.1321	0.1321	TRUE	0.3599
CNAG_02547	8451	5688	5146	5211	5853	9503	8451	5688	5146	5211	5853	9503	6642	6428	6856	1.066	0.093	0.821141175123557	0.999999471897794	0.0782	0.1411	0.1214	0.1214	TRUE	1.3929
CNAG_02548	1868	1039	1292	1285	1496	2118	1868	1039	1292	1285	1496	2118	1516.33	1400	1633	1.167	0.222	0.584659530317868	0.999999471897794	0.0705	0.1429	0.1187	0.1187	TRUE	0.7386
CNAG_02549	2239	1302	1283	1458	947	1035	2239	1302	1283	1458	947	1035	1377.33	1608	1147	0.713	-0.488	0.232075896702099	0.999999471897794	0.0776	0.1431	0.1193	0.1193	TRUE	1.4215
CNAG_02550	9418	2211	2151	3576	1528	1811	9418	2211	2151	3576	1528	1811	3449.17	4593	2305	0.502	-0.995	0.0824887181745612	0.858517197616779	0.444	0.1416	0.2362	0.2362	TRUE	10.2871
CNAG_02551	630	225	267	320	275	298	630	225	267	320	275	298	335.83	374	298	0.796	-0.329	0.478812925272635	0.999999471897794	0.1564	0.151	0.1528	0.1528	TRUE	4.1173
CNAG_02552	2010	1386	1319	1501	1427	1995	2010	1386	1319	1501	1427	1995	1606.33	1572	1641	1.044	0.062	0.871054852555966	0.999999471897794	0.0432	0.1428	0.1055	0.1055	TRUE	0.7178
CNAG_02553	561	304	305	288	157	166	561	304	305	288	157	166	296.83	390	204	0.522	-0.937	0.0361880645307156	0.608085288856438	0.1181	0.1523	0.1405	0.1405	TRUE	1.6938
CNAG_02554	1182	782	779	554	452	603	1182	782	779	554	452	603	725.33	914	536	0.587	-0.77	0.046009662056732	0.684399361859517	0.0402	0.1454	0.1057	0.1057	TRUE	0.7821
CNAG_02555	2555	1927	2147	1193	1167	1634	2555	1927	2147	1193	1167	1634	1770.5	2210	1331	0.603	-0.731	0.0490429938579253	0.701657317166459	0.0289	0.1426	0.0988	0.0988	TRUE	0.4756
CNAG_02556	206	145	175	167	113	177	206	145	175	167	113	177	163.83	175	152	0.869	-0.203	0.624054882913128	0.999999471897794	0.0365	0.1619	0.1173	0.1173	TRUE	0.3631
CNAG_02557	670	476	519	477	338	522	670	476	519	477	338	522	500.33	555	446	0.803	-0.317	0.416462976647797	0.999999471897794	0.037	0.1476	0.1073	0.1073	TRUE	0.5181
CNAG_02558	131	81	109	46	44	83	131	81	109	46	44	83	82.33	107	58	0.539	-0.892	0.0598209124951981	0.739785281551603	0.0799	0.183	0.1485	0.1485	TRUE	0.4798
CNAG_02561	4022	3511	3842	800	838	1250	4022	3511	3842	800	838	1250	2377.17	3792	963	0.254	-1.978	1.31881523161817e-07	8.11071367445174e-05	0.035	0.1421	0.1006	0.1006	TRUE	0.8141
CNAG_02562	868	678	721	473	588	803	868	678	721	473	588	803	688.5	756	621	0.822	-0.282	0.467119730526548	0.999999471897794	0.042	0.1457	0.1072	0.1072	TRUE	0.5617
CNAG_02563	2541	2179	2196	1613	2544	3929	2541	2179	2196	1613	2544	3929	2500.33	2305	2695	1.169	0.225	0.590784071495555	0.999999471897794	0.0965	0.142	0.1263	0.1263	TRUE	0.2778
CNAG_02564	903	562	747	431	896	1446	903	562	747	431	896	1446	830.83	737	924	1.254	0.326	0.490966482733376	0.999999471897794	0.1909	0.1448	0.1603	0.1603	TRUE	0.187
CNAG_02565	7344	3844	4139	4493	5020	7227	7344	3844	4139	4493	5020	7227	5344.5	5109	5580	1.092	0.127	0.760030042174445	0.999999471897794	0.0844	0.1412	0.1248	0.1248	TRUE	1.7854
CNAG_02566	6379	4014	2931	2309	2401	3405	6379	4014	2931	2309	2401	3405	3573.17	4441	2705	0.609	-0.715	0.087661301218773	0.88471153534372	0.1036	0.1416	0.1261	0.1261	TRUE	0.381
CNAG_02567	2285	773	1142	1061	1330	1700	2285	773	1142	1061	1330	1700	1381.83	1400	1364	0.974	-0.038	0.934630894269375	0.999999471897794	0.1735	0.1431	0.1534	0.1534	TRUE	1.0302
CNAG_02568	19210	10294	8354	15172	7080	10312	19210	10294	8354	15172	7080	10312	11737	12619	10855	0.86	-0.217	0.632256963766307	0.999999471897794	0.1522	0.1409	0.1485	0.1485	TRUE	0.6613
CNAG_02569	1263	900	937	721	885	1220	1263	900	937	721	885	1220	987.67	1033	942	0.912	-0.134	0.733621832556344	0.999999471897794	0.0516	0.1441	0.1099	0.1099	TRUE	0.5802
CNAG_02572	187	87	76	255	162	211	187	87	76	255	162	211	163	117	209	1.794	0.843	0.0738904365178995	0.826654141321343	0.1373	0.162	0.1538	0.1538	TRUE	0.9021
CNAG_02573	817	582	857	276	574	859	817	582	857	276	574	859	660.83	752	570	0.758	-0.401	0.386223088804955	0.999999471897794	0.1655	0.1459	0.1525	0.1525	TRUE	0.2625
CNAG_02574	2391	1354	1281	1131	1567	2520	2391	1354	1281	1131	1567	2520	1707.33	1675	1739	1.038	0.054	0.903051785094655	0.999999471897794	0.1394	0.1426	0.1415	0.1415	TRUE	0.5679
CNAG_02575	9204	6177	6029	8730	5313	6922	9204	6177	6029	8730	5313	6922	7062.5	7137	6988	0.979	-0.03	0.938393420413264	0.999999471897794	0.0492	0.1411	0.1106	0.1106	TRUE	0.2972
CNAG_02576	3958	2001	1804	1862	1110	1286	3958	2001	1804	1862	1110	1286	2003.5	2588	1419	0.548	-0.866	0.0477262772734803	0.697339666857655	0.1285	0.1423	0.1375	0.1375	TRUE	2.604
CNAG_02577	13193	8830	5906	11771	4247	5672	13193	8830	5906	11771	4247	5672	8269.83	9310	7230	0.777	-0.365	0.445865076297667	0.999999471897794	0.1909	0.141	0.1648	0.1648	TRUE	0.58
CNAG_02578	1291	959	1414	651	1278	1982	1291	959	1414	651	1278	1982	1262.5	1221	1304	1.067	0.094	0.836530708690117	0.999999471897794	0.1604	0.1434	0.1492	0.1492	TRUE	0.2018
CNAG_02579	2252	1594	1538	842	1339	2393	2252	1594	1538	842	1339	2393	1659.67	1795	1525	0.85	-0.235	0.602236418038206	0.999999471897794	0.1529	0.1427	0.1462	0.1462	TRUE	0.6647
CNAG_02580	2460	1390	1532	1205	1521	2252	2460	1390	1532	1205	1521	2252	1726.67	1794	1659	0.925	-0.113	0.788368725746775	0.999999471897794	0.0966	0.1426	0.1262	0.1262	TRUE	0.7566
CNAG_02581	3607	2289	2498	2095	2110	3071	3607	2289	2498	2095	2110	3071	2611.67	2798	2425	0.867	-0.206	0.596969613390018	0.999999471897794	0.0535	0.1419	0.1092	0.1092	TRUE	0.7768
CNAG_02582	0	1	0	5	14	15	0	1	0	5	14	15	5.83	0	11	31.634	4.983	0.00110993100109764	0.0682607565675051	0	0.7388	0.6388	0.6388	TRUE	0.9132
CNAG_02583	1111	759	1048	544	1308	2039	1111	759	1048	544	1308	2039	1134.83	973	1297	1.333	0.415	0.389113569461583	0.999999471897794	0.2122	0.1437	0.1666	0.1666	TRUE	0.1493
CNAG_02584	1339	711	669	1303	773	1003	1339	711	669	1303	773	1003	966.33	906	1026	1.132	0.179	0.675635350024412	0.999999471897794	0.108	0.1442	0.1314	0.1314	TRUE	0.7391
CNAG_02585	21902	11123	9363	9749	5257	7456	21902	11123	9363	9749	5257	7456	10808.33	14129	7487	0.53	-0.916	0.0399449318154568	0.642270911416474	0.1603	0.1409	0.1432	0.1432	TRUE	1.3442
CNAG_02586	64	56	52	20	30	60	64	56	52	20	30	60	47	57	37	0.64	-0.645	0.232346479903684	0.999999471897794	0.1265	0.2148	0.1878	0.1878	TRUE	1.5441
CNAG_02587	1048	659	725	554	793	1223	1048	659	725	554	793	1223	833.67	811	857	1.057	0.08	0.852479749283272	0.999999471897794	0.1056	0.1448	0.1309	0.1309	TRUE	0.4091
CNAG_02588	431	339	421	89	205	399	431	339	421	89	205	399	314	397	231	0.582	-0.781	0.124992573895947	0.979808531177385	0.25	0.1517	0.1835	0.1835	TRUE	0.7095
CNAG_02589	576	403	529	305	656	1019	576	403	529	305	656	1019	581.33	503	660	1.313	0.393	0.403370644856054	0.999999471897794	0.179	0.1466	0.1575	0.1575	TRUE	0.1492
CNAG_02590	907	467	444	592	334	431	907	467	444	592	334	431	529.17	606	452	0.746	-0.422	0.337915308874161	0.999999471897794	0.1202	0.1472	0.1378	0.1378	TRUE	1.3544
CNAG_02591	5261	994	917	14159	2017	1914	5261	994	917	14159	2017	1914	4210.33	2391	6030	2.522	1.335	0.254918511200994	0.999999471897794	0.9903	0.1414	0.3896	0.9903	TRUE	16.9674
CNAG_02592	393	201	200	389	284	338	393	201	200	389	284	338	300.83	265	337	1.273	0.349	0.41628362268976	0.999999471897794	0.0868	0.1522	0.1291	0.1291	TRUE	1.4923
CNAG_02593	3226	1573	1164	2148	722	1076	3226	1573	1164	2148	722	1076	1651.5	1988	1315	0.662	-0.596	0.242831959978114	0.999999471897794	0.2779	0.1427	0.1868	0.1868	TRUE	1.1996
CNAG_02594	1351	781	858	838	727	1083	1351	781	858	838	727	1083	939.67	997	883	0.886	-0.175	0.661980664769201	0.999999471897794	0.0617	0.1443	0.1147	0.1147	TRUE	1.1559
CNAG_02595	820	407	456	559	635	834	820	407	456	559	635	834	618.5	561	676	1.205	0.269	0.524102015536799	0.999999471897794	0.0918	0.1462	0.1269	0.1269	TRUE	1.913
CNAG_02596	14	4	7	7	14	21	14	4	7	7	14	21	11.17	8	14	1.68	0.748	0.360493753258479	0.999999471897794	0.2203	0.4531	0.3871	0.3871	TRUE	0.2084
CNAG_02597	2438	1690	1784	999	1461	2284	2438	1690	1784	999	1461	2284	1776	1971	1581	0.802	-0.318	0.452583493063288	0.999999471897794	0.1023	0.1426	0.1282	0.1282	TRUE	0.5361
CNAG_02598	254	131	180	295	506	819	254	131	180	295	506	819	364.17	188	540	2.867	1.52	0.0013013871557246	0.075246872722025	0.1679	0.1502	0.1574	0.1574	TRUE	0.1464
CNAG_02599	265	195	184	256	170	246	265	195	184	256	170	246	219.33	215	224	1.043	0.061	0.879734723748254	0.999999471897794	0.0391	0.1565	0.1141	0.1141	TRUE	0.4901
CNAG_02600	211	127	231	60	266	428	211	127	231	60	266	428	220.5	190	251	1.325	0.406	0.484354389044937	0.999999471897794	0.4205	0.1564	0.2384	0.2384	TRUE	0.1975
CNAG_02601	154	144	149	106	160	174	154	144	149	106	160	174	147.83	149	147	0.984	-0.023	0.955842048234573	0.999999471897794	0.0261	0.1642	0.1151	0.1151	TRUE	0.6158
CNAG_02602	531	348	271	345	158	197	531	348	271	345	158	197	308.33	383	233	0.609	-0.716	0.115870314625694	0.954765747189792	0.1348	0.1519	0.1461	0.1461	TRUE	0.6696
CNAG_02603	557	312	268	622	226	289	557	312	268	622	226	289	379	379	379	1	0	0.999998326610529	0.999999471897794	0.2109	0.1498	0.1701	0.1701	TRUE	2.7348
CNAG_02604	270	126	147	210	214	246	270	126	147	210	214	246	202.17	181	223	1.234	0.303	0.485678062106743	0.999999471897794	0.0817	0.1579	0.1313	0.1313	TRUE	1.9916
CNAG_02605	1974	1201	1155	1216	1303	1922	1974	1201	1155	1216	1303	1922	1461.83	1443	1480	1.026	0.037	0.928521269082942	0.999999471897794	0.0763	0.143	0.1187	0.1187	TRUE	1.2457
CNAG_02606	1943	770	729	1149	810	1092	1943	770	729	1149	810	1092	1082.17	1147	1017	0.886	-0.174	0.706930909341182	0.999999471897794	0.177	0.1438	0.1534	0.1534	TRUE	4.4126
CNAG_02609	3211	1704	1920	1752	1404	2069	3211	1704	1920	1752	1404	2069	2010	2278	1742	0.764	-0.388	0.33968543920343	0.999999471897794	0.0814	0.1423	0.1182	0.1182	TRUE	1.2399
CNAG_02654	1991	1518	1378	650	1585	2717	1991	1518	1378	650	1585	2717	1639.83	1629	1651	1.013	0.019	0.969200930468596	0.999999471897794	0.2406	0.1427	0.1751	0.1751	TRUE	0.236
CNAG_02655	10077	4753	4577	8963	3056	3831	10077	4753	4577	8963	3056	3831	5876.17	6469	5283	0.817	-0.292	0.559060541172716	0.999999471897794	0.2446	0.1412	0.18	0.18	TRUE	4.5261
CNAG_02656	3813	2287	2860	1438	1866	2478	3813	2287	2860	1438	1866	2478	2457	2987	1927	0.645	-0.632	0.114373732960589	0.95304921195491	0.0694	0.142	0.115	0.115	TRUE	0.2756
CNAG_02657	9570	4884	5854	4259	6260	9622	9570	4884	5854	4259	6260	9622	6741.5	6769	6714	0.992	-0.012	0.978513420091935	0.999999471897794	0.1184	0.1411	0.1408	0.1408	TRUE	0.3916
CNAG_02658	3040	2151	2234	1015	1831	2954	3040	2151	2234	1015	1831	2954	2204.17	2475	1933	0.781	-0.356	0.427356655515019	0.999999471897794	0.1499	0.1422	0.1448	0.1448	TRUE	0.3737
